repo,folder,claim_id,source_file,status,falsifier_text,quantity,units,how_obtained,reference,maps_to,breaks_at,downgrade_reason,notes
g2b,Negentropic,T4,Negentropic/08-oral-technology.md,MEASURED,T4 finding the home stone was set level and unaimed removes the pole datum and takes the latitude encoding with it.,orientation and tilt of the emplaced home stone,boolean aimed/tilted verdict (and aim angle) from the physical object,archaeological inspection per discriminating test T4,,,,,kill condition for pole datum + latitude encoding
g2b,Silicon,EPG-1,Silicon/Energy-pattern.md,MEASURED,"EPG-1 the 1990s effect tracks substrate texture, not current — FALSIFIER: pattern follows current under 90 deg rotation",deposit pattern orientation relative to current direction,degrees of rotation / boolean pattern-follows-current verdict,rotate the current 90° relative to the foil rolling direction and image the deposit,,,,,UNTESTED <- RUN
g2b,Silicon,EPG-2,Silicon/Energy-pattern.md,MEASURED,"EPG-2 the deposit was Cu3Si, not Si — FALSIFIER: EDS shows pure Si",elemental composition of the deposit,EDS spectrum: atomic % Cu vs Si / phase identification,energy-dispersive X-ray spectroscopy on the deposited structures,,,,,UNTESTED
g2b,Silicon,EPG-3,Silicon/Energy-pattern.md,MEASURED,"EPG-3 the effect is even in polarity (thermal), not odd (electromigration) — FALSIFIER: direction reverses with polarity",deposit direction under current polarity reversal,boolean direction-reversal verdict,repeat deposition with reversed current polarity and compare pattern direction,,,,,UNTESTED
g2b,Silicon,EPG-4,Silicon/Energy-pattern.md,MEASURED,EPG-4 defect density in self-assembled phases has a free-energy floor — FALSIFIER: a phase below the entropic floor (30.4 kT),defect free energy of a self-assembled phase,kT units (floor 30.4 kT),"computed in epg_bounds.py, settled by tests/test_epg_bounds.py",,,,,LIVE
g2b,Silicon,EPG-5,Silicon/Energy-pattern.md,MEASURED,EPG-5 heat and information cannot share a phonon pathway — FALSIFIER: a phonon-encoded state surviving its own heat flux,survival of a phonon-encoded state under its own heat flux,boolean survival verdict from the named bound in epg_bounds.py,tests/test_epg_bounds.py,,,,,LIVE
g2b,Silicon,EPG-6,Silicon/Energy-pattern.md,MEASURED,EPG-6 109.47 deg stores no optimization history — FALSIFIER: a configuration beating arccos(-1/3),maximin angle of four unit vectors,"degrees (bound 109.47° = arccos(−1/3), from |sum v_i|^2 = 4 + 2 sum v_i.v_j >= 0)",sampled_maximin_never_exceeds_bound in epg_bounds.py,,,,,DEAD
g2b,Silicon,EPG-7,Silicon/Energy-pattern.md,MEASURED,EPG-7 undoped single-crystal Si is conductively isotropic — FALSIFIER: measured bulk anisotropy,bulk conductivity/thermal anisotropy of cubic Si,dimensionless anisotropy ratio (Neumann's principle forces rank-2 tensor to λI),epg_bounds.cubic_isotropic(); settled by tests/test_epg_bounds.py,,,,,DEAD
g2b,Silicon,EPG-8,Silicon/Energy-pattern.md,MEASURED,"EPG-8 M1 is ODD in I, so polarity reversal cannot separate it from M3 — FALSIFIER: M1 surviving a polarity reversal unchanged",M1 signal under polarity reversal,boolean odd/even parity verdict of the mechanism under current reversal,settled by tests/test_epg_bounds.py,,,,,LIVE
g2b,Silicon,ER-1,Silicon/Proposal.md,MEASURED,"ER-1 Er3+ T2 at 300 K is ns-class, set by Orbach through low-lying CF levels; 166 ms is ~8 orders high — FALSIFIER: observable Er3+ EPR above ~30 K in any host",Er3+ EPR observability and T2 vs temperature,temperature K (threshold ~30 K); T2 in s (claim 166 ms at 300 K vs cap T2 ≤ 2T1),"EPR measurement; arithmetic in er_bounds.py, settled by tests/test_er_bounds.py",,,,,LIVE; CF gap 40-60 cm^-1 vs kT 208.5 cm^-1
g2b,Silicon,ER-2,Silicon/Proposal.md,MEASURED,ER-2 no Er LVM exists at 300-400 cm^-1; Er is 6x heavier than Si — FALSIFIER: a sharp Er gap mode above 520 cm^-1,Er local vibrational mode frequency vs Si phonon maximum,wavenumber cm^-1 (Si optical phonon max 520.7; gap mode only if m_impurity < m_host),mass-ratio screen lvm_gate in er_bounds.py; runnable via Silicon/falsifiers.py,,,,,LIVE <- KILLS THE GATE
g2b,Silicon,ER-2b,Silicon/CLAIMS.md,MEASURED,ER-2b the same criterion kills 'P local mode at ~500 cm^-1' — gap-mode mass criterion m_impurity < m_host,P local mode frequency vs Si phonon maximum,"wavenumber cm^-1 (P mass 31 u > Si 28.09 u, so no gap mode above 520.7)",same mass-ratio screen in er_bounds.py applied to P,,,,,second target of the ER-2 screen
g2b,Silicon,ER-3,Silicon/Proposal.md,MEASURED,ER-3 k_well and omega_LVM in the same table are inconsistent by 8x — FALSIFIER: a consistent pair,"mutual consistency of (k_well, ω_LVM) via k = mω²","dimensionless consistency ratio (350 cm^-1 -> 1207 N/m, not 150 N/m; 8.0x off)",two-line screen k=mω² with m_Er = 2.777e-25 kg; er_bounds.py,,,,,DEAD
g2b,Silicon,ER-4,Silicon/Proposal.md,MEASURED,ER-4 k_well does not determine T2; no equation in the document links them — FALSIFIER: an equation linking k_well to T2,existence and dimensional consistency of a k_well -> T2 relation,"boolean dimensional verdict (k_well is M·T^-2, T2 is time; only time in (k,m) is sqrt(m/k) = 95.3 fs at 350 cm^-1)",dimensional analysis of the document's equations,,,,,LIVE
g2b,Silicon,ER-5,Silicon/Proposal.md,MEASURED,ER-5 2% Ge cannot produce +1.2% tensile strain; ~29% is required — FALSIFIER: 1.2% strain from a 2% Ge buffer,lattice-mismatch strain from Si1-xGex buffer,percent strain (Vegard: 2% Ge gives 0.084%; +1.2% needs x = 0.287),Vegard's law on a = 5.4355 Å,,,,,DEAD
g2b,Silicon,ER-6,Silicon/Proposal.md,MEASURED,"ER-6 a phonon bandgap cannot suppress dislocation nucleation; M-B is an energy balance — FALSIFIER: dislocation density <1e4 cm^-2 at 1.2%, 50 nm, 1000 C RTA",dislocation density in the metastable strained layer,cm^-2 (claim <1e4; expect 1e8-1e10 for a 5-10x over-critical layer),count dislocations after the stated 1.2% / 50 nm / 1000 °C RTA process,,,,,LIVE
g2b,Silicon,ER-7,Silicon/Proposal.md,MEASURED,"ER-7 the stated implant doses give 20-80 at.%, not 1e17 cm^-3 — FALSIFIER: SIMS showing 1e17 cm^-3 from 5e16 cm^-2",implanted volume concentration from stated areal dose,cm^-3 (5e16 cm^-2 into 50 nm = 1e22 cm^-3 = 20 at.%; Er solubility ~1e18),SIMS depth profiling of the implant,,,,,DEAD
g2b,Silicon,FAB-1,Silicon/Fabrication.md,MEASURED,"FAB-1 doped-Si cell moment at 5 um scale is ~4e-19 A m2, 7-11 orders below Hall/SQUID floors — FALSIFIER: a Hall or SQUID reading of a single mesoscale cell",single-cell magnetic moment vs instrument floors,"A·m² (cell 4e-19; field at 1 mm 8e-17 T vs 0.2 G Hall floor, SNR 4e-12; MPMS ~1e-11 A·m²)","magnetic_authority.py, settled by tests/test_magnetic_authority.py",,,,,LIVE
g2b,Silicon,FAB-2,Silicon/Fabrication.md,MEASURED,"FAB-2 Er3+ Curie susceptibility at 1e16 cm^-3, 300 K is ~500x below Si host diamagnetism — FALSIFIER: measured net paramagnetic response from the Er cell at 300 K",net magnetic susceptibility of the Er-doped cell at 300 K,"dimensionless χ (χ_Er = 8.0e-9 at 1e16 cm^-3 vs χ_Si = −4e-6, 499x opposite sign)",susceptibility measurement; magnetic_authority.py,,,,,LIVE
g2b,Silicon,FAB-3,Silicon/Fabrication.md,MEASURED,"FAB-3 the 8 implant states ARE separable by (R_s, carrier type, n) at >3 sigma — FALSIFIER: overlapping clusters in electrical space","cluster separability of the 8 implant conditions in (R_s, carrier type, n)","separation in σ (dimensionless, threshold >3σ)",4-point probe/van der Pauw + Hall on the 4x4 implant array; ~$3-6k experiment,,,,,LIVE <- RUN
g2b,Silicon,FAB-4,Silicon/Fabrication.md,MEASURED,FAB-4 eigenvalue sorting destroys the only information distinguishing states 1/4 and 2/5 — FALSIFIER: a sorted-eigenvalue decoder separating states 1 and 4,decoder separation of states 1 vs 4 from sorted eigenvalues,boolean separation verdict (identical eigenvalue triples; CMOS decoder sorts and discards eigenvectors),run the sorted-eigenvalue decoder on the canonical table,,,,,DEAD
g2b,Silicon,FAB-5,Silicon/Fabrication.md,MEASURED,"FAB-5 Cu coil at 1e8 A/cm2 fails by electromigration in weeks, not years — FALSIFIER: coil surviving >1 yr at that J",coil lifetime at J = 1e8 A/cm²,"time (Black n=2: 10 yr -> 8.8 h continuous, 37 d at 1% duty; limit 1e6 A/cm² = 1e10 A/m²)",electromigration lifetime test / Black's equation in magnetic_authority.py,,,,,LIVE
g2b,Silicon,FAB-6,Silicon/Fabrication.md,MEASURED,FAB-6 thermal conductivity is isotropic in cubic Si; no [111] pathway — FALSIFIER: measured κ anisotropy in undoped single-crystal Si,thermal conductivity anisotropy κ_[111]/κ_[100],dimensionless ratio (Neumann's principle forces λI exactly; claimed 1.5x),measure κ along [111] and [100]; epg_bounds.cubic_isotropic(),,,,,DEAD
g2b,Silicon,FAB-7,Silicon/Fabrication.md,MEASURED,FAB-7 no write mechanism here has >2% authority over the stated barrier — FALSIFIER: a magnetic write demonstrating >10% barrier modulation,magnetic write authority over the barrier,percent of barrier (g·μ_B·B = 0.2315 meV at 2 T vs 10-100 meV barrier = 0.23-2.3%),measure barrier modulation under magnetic write,,,,,LIVE
g2b,Silicon,BRG-1,Silicon/Magnetic-bridge.md,MEASURED,"BRG-1 at the EM limit stated in this file the coil yields 5 mT, not 1 T — FALSIFIER: a coil at 1e6 A/cm2 delivering >100 mT",on-chip coil field at the electromigration current-density limit,tesla (5.03 mT computed at J_max = 1e10 A/m²; falsifier threshold >100 mT),field measurement or magnetics computation in magnetic_authority.py,,,,,LIVE
g2b,Silicon,BRG-2,Silicon/Magnetic-bridge.md,MEASURED,BRG-2 read time floor is >400 ns from this file's own 100 ns switching spec — FALSIFIER: a 1 T vector rotation measured under 100 ns,vector magnet rotation time,seconds (100 ns per field ramp x 4 rotations = 400 ns floor; eddy decay τ ≈ μσL²/π² is µs at mm scale),time a 1 T 3-axis rotation,,,,,LIVE
g2b,Silicon,BRG-3,Silicon/Magnetic-bridge.md,MEASURED,BRG-3 the [111] cross-check is an identity under the diagonal assumption and cannot detect off-diagonal error — FALSIFIER: the check detecting a nonzero off-diagonal component,detection of a nonzero off-diagonal tensor component by the [111] cross-check,boolean detection verdict (T_111 = trace/3 drops off-diagonals; true projection v·T·v includes them),inject an off-diagonal error and run the cross-check,,,,,DEAD
g2b,Silicon,BRG-4,Silicon/Magnetic-bridge.md,MEASURED,BRG-4 B_RF = 0.1 T at 10 GHz needs ~1e5x the 10 W budgeted — FALSIFIER: 0.1 T B1 achieved at <100 W,RF field B1 vs drive power,"tesla and watts (u = B²/2μ₀ -> P = ωU/Q = 842 kW at Q=1000; 1 kW X-band ESR gives ~1 mT, so 0.1 T needs ~10 MW)",power-calibrated ESR-style B1 measurement,,,,,LIVE
g2b,Silicon,BRG-5,Silicon/Magnetic-bridge.md,MEASURED,BRG-5 transition frequency cannot serve as a static address because it is state-dependent — FALSIFIER: a fixed per-cell address frequency independent of state,per-cell address frequency stability across states,"Hz (ω_nm = ΔE_nm/ħ changes with the cell's state, e.g. transition_table[0][5] -> 15.2 GHz)",measure the address frequency for the same cell in different states,,,,,LIVE
g2b,Silicon,BRG-6,Silicon/Magnetic-bridge.md,MEASURED,"BRG-6 Si piezoresistive readout gives dR/R ~ 9% at 0.1% strain, ns, 300 K — FALSIFIER: measured dR/R < 1% at 0.1% strain",piezoresistive response dR/R at 0.1% strain,percent (GF ≈ 93-121 along <110> gives ~9%),strain gauge + four-point probe measurement,,,,,LIVE <- RUN; identical falsifier to ER-8 in Proposal.md
g2b,Silicon,BRG-7,Silicon/Magnetic-bridge.md,MEASURED,BRG-7 2 T + 100 ns slew + dB/B < 1e-5 are mutually exclusive — FALSIFIER: a system meeting all three simultaneously,"joint attainment of field, slew rate and stability specs","2 T over 1 cm³ = 1.59 J, switched in 100 ns = 15.9 MW; dB/B 1e-5 at 2 T = 20 µT stability",attempt the joint spec; settled by tests/test_magnetic_authority.py,,,,,DEAD
g2b,Silicon,R2-1,Silicon/Proposal-addendum.md,MEASURED,"R2-1 the write pulse is differential-mode, so common-mode suppression cannot reduce its own kick on the spins — FALSIFIER: a write scheme whose field is common-mode at the target",mode classification of the write pulse field at the target,boolean common-mode verdict (counter-wound bifilar + differential drive adds; common-mode cancels; the write pulse IS the differential drive),"mode analysis in transient_suppression.py, tests/test_transient_suppression.py",,,,,LIVE <- FORK
g2b,Silicon,R2-2,Silicon/Proposal-addendum.md,MEASURED,"R2-2 R_2 as defined needs a theoretical numerator; CMRR from the two stated drives is fully measurable — FALSIFIER: a measurement of B_CM,input on the cancelling structure",common-mode input field on the cancelling structure,"tesla (B_CM,input); CMRR in dB from the two stated drives",direct measurement on the bifilar structure; transient_suppression.py,,,,,DEAD
g2b,Silicon,R2-3,Silicon/Proposal-addendum.md,MEASURED,"R2-3 sub-um matching yields 20-40 dB, not 60, by both geometric and timing routes — FALSIFIER: 60 dB measured at sub-um matching",bifilar CMRR at achievable matching tolerance,dB (claim 60; computed 20-40),fabricate the bifilar pair at achievable matching and measure CMRR,,,,,LIVE <- RUN; cheap decisive test
g2b,Silicon,R2-4,Silicon/Proposal-addendum.md,MEASURED,R2-4 60 dB at 5 ps needs 0.8-3.6 fs arrival-time match = 0.07-0.31 um on-chip path — FALSIFIER: 60 dB with >5 fs skew,CMRR vs arrival-time skew,dB vs femtoseconds of skew,sweep skew and measure suppression,,,,,LIVE
g2b,Silicon,R2-5,Silicon/Proposal-addendum.md,MEASURED,R2-5 a 5 ps pulse's bandwidth exceeds the full Zeeman splitting at 1-2 T in every transform convention; it cannot be selective — FALSIFIER: selective transition driving demonstrated with a 5 ps pulse,pulse bandwidth vs Zeeman splitting,Hz (5 ps -> ~200 GHz bandwidth vs full Zeeman splitting at 1-2 T),demonstrate selective transition driving with a 5 ps pulse,,,,,LIVE
g2b,Silicon,R2-6,Silicon/Proposal-addendum.md,MEASURED,R2-6 OPMs are kHz-class and cannot serve as a >200 GHz probe — FALSIFIER: a >1 GHz OPM,optically-pumped magnetometer bandwidth,Hz (OPMs kHz-class; falsifier threshold >1 GHz),measure OPM bandwidth,,,,,DEAD
g2b,Silicon,R2-7,Silicon/Proposal-addendum.md,MEASURED,R2-7 undoped crystalline Si supplies no unpaired spins — FALSIFIER: measured unpaired-spin resonance in undoped float-zone Si,unpaired-spin resonance in undoped float-zone Si,boolean EPR resonance detection (Si-28 92.2% has I=0; bonding electrons paired),EPR measurement on undoped float-zone Si,,,,,LIVE
g2b,Silicon,R2-8,Silicon/Proposal-addendum.md,MEASURED,"R2-8 at the legal coil field a 5 ps pulse delivers 4.4 mrad, 0.14% of pi — FALSIFIER: a 5 ps pulse producing >0.1 pi rotation at <=10 mT",spin rotation angle from a 5 ps pulse at <=10 mT,radians (computed 4.42 mrad = 0.14% of π),rotation measurement at the stated field and pulse length,,,,,LIVE
g2b,Silicon,KEA-1,Silicon/VFF.md,MEASURED,"KEA-1 the clamped 5-atom cluster has 1 minimum, not 8 — FALSIFIER: a second local minimum at any alpha, beta > 0",number of local minima of the clamped Keating cluster,count (sum of squares has one zero; 200 random starts find one),find_minima in keating_cluster.py; settled by tests/test_keating_seed.py,,,,,DEAD (ran it)
g2b,Silicon,KEA-2,Silicon/VFF.md,MEASURED,KEA-2 static harmonic coupling is exactly reciprocal; phi cannot make it directional — FALSIFIER: a non-reciprocal static spring pair,reciprocity of the static harmonic coupling (Hessian symmetry),boolean symmetry verdict of the coupling Hessian,coupling_hessian_is_symmetric in keating_cluster.py,,,,,DEAD
g2b,Silicon,KEA-3,Silicon/VFF.md,MEASURED,KEA-3 phi*a_Si = 8.788 A is not a Si-Si lattice separation — FALSIFIER: a lattice site pair at 8.788 A,nearest-neighbour lattice separations vs phi*a,Å (φ·a_Si = 8.788; no real separation matches),nearest_separations/phi_spacing in keating_cluster.py,,,,,DEAD; runnable via falsifiers_keating_seed.py
g2b,Silicon,KEA-4,Silicon/VFF.md,MEASURED,KEA-4 O = S4 reaches 1/1680 of the reversible 3-bit gates — FALSIFIER: S4 generating all 3-bit permutations,gate coverage of the vertex-permutation group on 3-bit states,fraction of 40320 reversible 3-bit gates (S4 = 24 = 1/1680),gate_set_coverage in keating_cluster.py,,,,,DEAD
g2b,Silicon,KEA-5,Silicon/VFF.md,MEASURED,KEA-5 a purely harmonic system gives a linear response and cannot implement Toffoli — FALSIFIER: Toffoli from a quadratic energy form alone,Toffoli implementability from a quadratic form,boolean fit verdict (minimising a quadratic is linear in the controls; no linear map computes AND),"exhaustive linear fit, verified in VFF.md audit",,,,,LIVE
g2b,Silicon,KEA-6,Silicon/VFF.md,MEASURED,KEA-6 Si has no piezoelectric tensor; electrostriction is the allowed even-order replacement — FALSIFIER: measured direct or inverse piezo effect in undoped Si,piezoelectric response of undoped Si,C/m² or m/V (centrosymmetric Oh forbids the odd-rank tensor),piezo measurement on undoped Si,,,,,DEAD
g2b,Silicon,KEA-7,Silicon/VFF.md,MEASURED,"KEA-7 the clamped energy is exactly even in p, so vertex and face directions are degenerate — FALSIFIER: any alpha, beta > 0 giving E(p) != E(-p)",energy parity E(p) vs E(-p),eV difference under inversion (sum v_k = 0 and v_k·v_l = −d0²/3 make it exactly even),energy_is_even in keating_cluster.py,,,,,DEAD (ran it)
g2b,Silicon,SEED-1,Silicon/seed_physics.md,MEASURED,"SEED-1 W_ij = max(0,u_i.u_j) on axis directions IS the identity, 3D and 8D — FALSIFIER: any nonzero off-diagonal",off-diagonal entries of the influence matrix W,"dimensionless (max_offdiagonal; antiparallel gives max(0,-1)=0, orthogonal 0 -> W = I)",influence_matrix/is_identity in seed_influence.py; falsifiers_keating_seed.py,,,,,DEAD (ran it)
g2b,Silicon,SEED-2,Silicon/seed_physics.md,MEASURED,"SEED-2 structure preservation is therefore a tautology, not a result — FALSIFIER: a seed whose proportions change across shells",seed proportion drift across shells,dimensionless proportion ratios (identity W forces proportionality),propagage a seed through shells in seed_influence.py and diff proportions,,,,,LIVE
g2b,Silicon,SEED-3,Silicon/seed_physics.md,MEASURED,SEED-3 8-bit seed quantisation (3.9e-3) is 13 orders coarser than the claimed 1e-16 — FALSIFIER: lossless recovery below 1/256 resolution,recovery fidelity vs seed quantisation step,dimensionless resolution (quantisation 3.9e-3 = 1/256 vs claimed fidelity 1e-16; 13 orders),precision_gap_orders/quantisation_step in seed_influence.py,,,,,LIVE
g2b,Silicon,SEED-4,Silicon/seed_physics.md,UNKNOWN,SEED-4 optimiser-based recovery is not a bijectivity proof — FALSIFIER: a proof of injectivity,,,,,,,falsifier is the existence of a mathematical proof; no checkable quantity or named test is stated,
g2b,Silicon,SEED-5,Silicon/seed_physics.md,MEASURED,"SEED-5 the cube-corner fix leaves row sums equal, so proportions stay invariant — FALSIFIER: a vertex-transitive set with unequal row sums",row sums of the cube-corner influence matrix,dimensionless (every row sums to exactly 2.0),row_sums/row_sums_equal in seed_influence.py,,,,,DEAD (ran it)
g2b,Silicon,SIL-1,Silicon/silicon_error_correction.json,MEASURED,SIL-1 orientation fault detected by any invariant alone -> the blindness claim is wrong,orientation-fault detection by a single strain invariant,"dimensionless invariant value vs trip thresholds (I1_trip 2e-4, sqrtJ2_trip 1e-4, bond-angle trip 4.0σ with σ_θ = 1.9·sqrt(T/300) deg)",run the invariants in silicon_check.py on a frame-misaligned state,,,,,JSON data field; runnable as silicon_check.py
g2b,Silicon,SIL-2,Silicon/silicon_error_correction.json,MEASURED,SIL-2 athermal recovery observed beyond r_c = 1.5 nm -> capture radius wrong,defect recovery event vs separation distance,nm (capture radius r_c = 1.5),observe recovery of separated pairs beyond r_c,,,,,JSON data field
g2b,Silicon,SIL-3,Silicon/silicon_error_correction.json,MEASURED,SIL-3 recovery at 300K faster than 3.6 us for a SEPARATED pair -> a non-Arrhenius channel exists,recovery time of a separated pair at 300 K,µs (threshold 3.6),time-resolved recovery measurement at 300 K,,,,,JSON data field
g2b,Silicon,SIL-4,Silicon/silicon_error_correction.json,MEASURED,SIL-4 any measured magnetic coupling on the Si sublattice -> substrate block wrong,magnetic coupling on the Si sublattice,"boolean detection of a magnetic coupling (Si is diamagnetic, χ ≈ −4e-6)",magnetic measurement on the sublattice,,,,,JSON data field
g2b,Silicon,OSE-1,Silicon/octahedral_state_encoder.json,MEASURED,OSE-1 a 9th distinguishable orientation state in unstrained diamond-cubic Si -> the <111> derivation is incomplete,number of distinguishable orientation states,count (8 from the four <111> bond directions x 2 sublattices),enumerate distinguishable orientation states in unstrained diamond-cubic Si,,,,,JSON data field
g2b,Silicon,OSE-2,Silicon/octahedral_state_encoder.json,MEASURED,"OSE-2 state discrimination from the eigenvalue spectrum alone, with no eigenvector measurement -> the invariant-blindness claim is wrong (same as SIL-1)",state discrimination from eigenvalues only,boolean discrimination verdict (eigenvalue spectrum vs full tensor frame),attempt state id from the spectrum alone,,,,,JSON data field; same fault as SIL-1
g2b,Silicon,OSE-3,Silicon/octahedral_state_encoder.json,MEASURED,OSE-3 measurable Zeeman splitting of these states at 0.01 T in undoped Si -> the magnetic deletion is wrong (same as LO-3),Zeeman splitting of the encoder states,energy splitting at 0.01 T (eV),magnetic-field measurement at 0.01 T on undoped Si,,,,,JSON data field; same fault as LO-3
g2b,Silicon,OSE-4,Silicon/octahedral_state_encoder.json,MEASURED,OSE-4 reorientation between sublattice-A and sublattice-B states without breaking a bond -> the two sets are not inversion partners as claimed,bond-breaking-free reorientation between sublattices,boolean event verdict,observe a sublattice-A to sublattice-B transition with no bond broken,,,,,JSON data field
g2b,Silicon,LO-1,Silicon/optical_interface.md,MEASURED,LO-1 Polarized Raman fails to resolve strain eigenvector orientation at 1e-4 -> the read channel is dead and silicon_error_correction.json v2.0 has no eigenvector input,strain eigenvector orientation resolution by polarized Raman,strain dimensionless at 1e-4; orientation in degrees,polarized Raman measurement at 1e-4 strain,,,,,LIVE; load-bearing for the v2.0 spec
g2b,Silicon,LO-2,Silicon/optical_interface.md,MEASURED,"LO-2 Any optical addressing of a lattice state below the diffraction limit λ/2n, without a near-field or tip-enhanced probe -> the mode-size objection is wrong",optical addressing spot size vs diffraction limit,"nm (λ/2n = 1550/(2x3.48) = 223 nm vs 0.543 nm lattice constant, ~400x)",attempt sub-diffraction optical addressing without near-field probe,,,,,LIVE
g2b,Silicon,LO-3,Silicon/optical_interface.md,MEASURED,LO-3 Measurable Faraday rotation in undoped Si at sub-tesla fields -> the magneto-optic deletion is wrong,Faraday rotation in undoped Si,degrees of rotation at sub-tesla field (Si Verdet constant 2-3 orders below garnet MO materials),magneto-optic rotation measurement,,,,,LIVE
g2b,Silicon,LO-4,Silicon/optical_interface.md,MEASURED,LO-4 Second-harmonic generation from unstrained bulk Si -> the centrosymmetry claim is wrong,second-harmonic generation signal from unstrained bulk Si,boolean SHG detection (forbidden under centrosymmetry),SHG measurement on unstrained bulk Si,,,,,LIVE
g2b,Silicon,LO-5,Silicon/optical_interface.md,MEASURED,LO-5 Optomechanical strain modulation exceeding the photoelastic bound -> a channel not accounted for here,optomechanical strain modulation vs the photoelastic bound,dimensionless ratio of modulation to bound,optomechanical modulation measurement,,,,,LIVE
g2b,Silicon,TTM-1,Silicon/ttm_audit.md,MEASURED,TTM-1 Retention = switching time for any single-barrier thermally-activated cell. Ea >= 1.28 eV for 10 yr @ 300 K — FALSIFIER: A thermally-activated cell with retention >> switching at one barrier,retention vs switching time of a single-barrier cell,"seconds (tau = tau0·exp(Ea/kT); Ea 0.01 eV -> 0.15 ps, 0.10 eV -> 4.8 ps at 300 K; 10 yr needs 1.28 eV)",Arrhenius arithmetic in the falsifier table; reproducible from tensor_readout.py,,,,,LIVE; 0.01 eV also sits below the kT·ln2 = 0.0179 eV Landauer floor
g2b,Silicon,TTM-2,Silicon/ttm_audit.md,MEASURED,TTM-2 The sp3 4-projection readout is rank-deficient and blind to the E doublet — FALSIFIER: Any E-type state distinguished by {s_i},distinguishability of an E-doublet state by the four sp3 projections {s_i},boolean verdict (rx² = ry² = rz² = 1/3 makes the diagonal cancel; counterexample verified in code),python Silicon/tensor_readout.py,,,,,"LIVE, verified in code"
g2b,Silicon,TTM-3,Silicon/ttm_audit.md,MEASURED,TTM-3 Six <110> projections fully determine a symmetric rank-2 tensor — FALSIFIER: A symmetric tensor not recovered from the six,reconstruction of a symmetric rank-2 tensor from six <110> projections,"boolean recovery verdict (6 independent components, 6 projections)",python Silicon/tensor_readout.py,,,,,"LIVE, verified in code"
g2b,Silicon,TTM-4,Silicon/ttm_audit.md,MEASURED,TTM-4 Strain beats magnetic by ~1e3 for Td symmetry breaking in Si — FALSIFIER: A sub-tesla field producing >10 meV splitting in undoped Si,field-induced splitting in undoped Si,meV at sub-tesla field (threshold >10),spectroscopic splitting measurement under sub-tesla field,,,,,LIVE
g2b,Silicon,TTM-5,Silicon/ttm_audit.md,MEASURED,TTM-5 Passive photon recycling cannot raise local excitation density above the source brightness limit — FALSIFIER: Measured local excitation exceeding the etendue bound,local excitation density vs the étendue/brightness bound,dimensionless ratio to the source brightness limit,excitation-density measurement under passive recycling,,,,,LIVE
g2b,Silicon,FP-1,Silicon/field_propulsion_protocol.md,MEASURED,FP-1 Thrust is bounded by P/v; 0.1 mN needs 30 kW via EM or 34 mW via air — FALSIFIER: A measured F/(P/v) ratio above 1 outside calibration error,thrust-to-(P/v) ratio,dimensionless ratio (bound 1; 0.1 mN target vs 30 kW EM / 34 mW air power),thrust and power measurement per the registered protocol,,,,,FP-1..5 registered in field_propulsion_protocol.md
g2b,Silicon,FP-2,Silicon/field_propulsion_protocol.md,MEASURED,FP-2 Δφ = 3π/2 is the m = -2 traveling-wave mode for N = 8 and is identical to Δφ = −π/2 — FALSIFIER: Δφ = 3π/2 and −π/2 producing measurably different thrust on the same N = 8 array,thrust difference between Δφ = 3π/2 and −π/2 drive tables,newtons (thrust) on the same N = 8 array,run both drive tables and compare thrust,,,,,
g2b,Silicon,FP-3,Silicon/field_propulsion_protocol.md,MEASURED,FP-3 All four originally registered predictions are also H0 predictions — FALSIFIER: Any of the four shown to be excluded by ordinary radiation,exclusion of any of the four registered predictions by ordinary radiation,boolean exclusion verdict per prediction,check each of the four against the ordinary-radiation (H0) model,,,,,
g2b,Silicon,FP-4,Silicon/field_propulsion_protocol.md,UNKNOWN,"FP-4 F > P/v is the only registered test that can return ""no"" — FALSIFIER: A different single measurement with equal or better discriminating power",,,,,,,names no checkable quantity; 'discriminating power' is left unquantified and no measurement is specified,
g2b,Silicon,FP-5,Silicon/field_propulsion_protocol.md,MEASURED,FP-5 Coherent N^2 power scaling accounts for the N^2 thrust prediction with no anomalous term — FALSIFIER: N^2 thrust scaling with sub-N^2 radiated power,thrust scaling exponent vs radiated-power scaling exponent in N,dimensionless exponents (thrust N² vs power sub-N²),scale the array N and fit both exponents,,,,,
g2b,Silicon,FP-6,Silicon/field_propulsion_protocol.md,MEASURED,FP-6 An amplitude-only sweep cannot separate k from c — FALSIFIER: An amplitude-only design recovering a hidden k with VIF > 20,variance inflation factor of the recovered coupling k,dimensionless VIF (threshold > 20),amplitude-only sweep regression and VIF computation,,,,,
g2b,Silicon,FP-7,Silicon/field_propulsion_protocol.md,MEASURED,"FP-7 the N = 8 drive table realises φᵢ = +2πm·i/N, and mode m and m + 8 are the same drive table byte-for-byte — FALSIFIER: Two distinct tables for m = 6 and m = −2, or a recovered gradient of the opposite sign",drive-table byte equality for modes m and m+8,boolean byte-for-byte table comparison / gradient sign,diff the m = 6 and m = −2 tables; check recovered gradient sign,,,,,
g2b,Silicon,F1,Silicon/FRET.md,MEASURED,Prediction 1 Spectral Complementarity — Falsification: If J(λ) shows no correlation with coevolution time.,correlation between spectral overlap J(λ) and coevolution time,dimensionless correlation coefficient,measure emission/absorption spectra across evolutionary gradients and correlate J(λ) with coevolution time,,,,,FRET §11 falsifiable prediction
